id,year,school,school_composition,school_involvement,sep,sep_alpha,sep_beta,oa_1,oa_2,oa_3,oa_4,tr_1,tr_2,em_1,em_2,em_3,em_4,ia_1,ia_2,wc_1,wc_2,cq_1,cq_2,cq_3,cq_4,cq_5,mb_1,mb_2,dp_1,dp_2,mb_3,mb_4,mb_5
2223,10,33,protestant,3,NA,2.7494417691902795,5.089595172275055,5,5,5,5,5,5,5,4,5,5,1,1,5,5,4,4,4,3,3,3,5,5,4,5,5,5
2223,11,33,protestant,3,NA,2.7494417691902795,5.089595172275055,5,4,5,5,5,5,4,5,4,5,1,1,3,3,2,2,2,2,2,3,5,1,2,4,4,3
2223,12,33,protestant,3,NA,2.7494417691902795,5.089595172275055,5,4,5,5,5,5,3,4,4,5,1,1,4,4,4,4,3,3,3,2,3,2,2,2,2,1
2224,8,33,protestant,3,NA,2.7494417691902795,5.089595172275055,2,1,3,3,3,3,3,1,1,1,1,1,1,1,2,4,2,1,2,2,1,4,4,2,2,1
2224,10,33,protestant,3,NA,2.7494417691902795,5.089595172275055,4,1,4,5,4,3,1,1,1,1,1,1,1,1,3,3,4,1,1,3,2,3,3,4,5,5
2224,11,33,protestant,3,NA,2.7494417691902795,5.089595172275055,3,1,3,2,3,3,1,1,1,4,1,1,1,1,3,1,3,1,1,1,1,5,4,4,1,3
2224,12,33,protestant,3,NA,2.7494417691902795,5.089595172275055,3,1,3,3,3,3,1,4,1,4,1,1,NA,1,3,1,3,1,1,1,1,3,5,3,3,3
2225,8,33,protestant,3,NA,2.7494417691902795,5.089595172275055,2,4,3,2,2,2,1,2,2,4,1,1,1,2,3,3,1,2,2,1,4,5,5,5,5,5
2225,11,33,protestant,3,NA,2.7494417691902795,5.089595172275055,5,5,5,4,3,3,1,3,1,5,1,1,5,5,5,5,5,4,5,4,3,3,5,5,5,5
2225,12,33,protestant,3,NA,2.7494417691902795,5.089595172275055,3,4,5,3,3,3,3,4,4,5,1,1,4,3,5,5,5,3,5,4,4,5,5,4,4,4
2226,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,3,3,3,3,3,2,2,2,2,2,3,3,3,2,2,2,2,2,3,5,4,4,NA,NA,NA
2227,8,33,protestant,3,NA,2.7494417691902795,5.089595172275055,5,5,5,5,3,3,1,1,1,1,1,1,4,4,2,5,5,5,5,3,3,1,1,3,3,3
2227,11,33,protestant,3,NA,2.7494417691902795,5.089595172275055,4,4,4,4,4,3,4,4,3,4,3,4,3,3,5,3,1,5,3,5,5,4,5,5,5,5
2227,12,33,protestant,3,NA,2.7494417691902795,5.089595172275055,5,4,4,4,4,4,4,4,4,4,1,1,4,4,5,5,5,5,3,4,2,5,5,5,3,3
2228,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,3,3,3,3,4,2,2,2,2,2,2,3,3,1,2,2,1,1,3,3,3,4,3,2,3
2229,8,56,catholic,3,1,NA,NA,4,1,3,4,2,2,2,3,3,5,2,3,4,4,1,3,1,2,3,1,1,3,5,3,5,1
2229,10,56,catholic,3,1,NA,NA,5,3,3,4,3,3,2,2,3,4,3,2,4,4,1,4,2,3,3,1,2,3,3,5,5,5
2229,11,56,catholic,3,1,NA,NA,5,2,5,5,4,4,5,3,5,5,2,1,5,5,1,5,4,4,5,4,3,4,4,5,5,5
2229,12,56,catholic,3,1,NA,NA,5,2,4,4,5,5,3,4,4,5,1,1,4,4,1,5,2,4,5,4,2,3,2,3,3,3
2230,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,2,5,5,1,3,5,5,5
2231,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2232,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,1,3,3,3,3,2,3,2,5,1,1,2,2,2,3,1,2,2,3,2,4,4,5,3,2
2233,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,5,5,5,5,4,4,2,2,4,5,1,2,3,4,3,3,4,2,5,2,3,3,5,5,5,4
2234,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,5,3,3,3
2235,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2236,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,5,5,5,5,5,NA,NA,NA,NA,NA,1,1,NA,NA,3,4,3,3,4,5,5,5,5,5,5,NA
2237,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,2,4,3,4,3,1,3,5,5,1,1,4,4,3,4,2,2,4,4,4,4,5,4,5,5
2238,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,1,3,3,3,4,4,2,2,4,1,1,3,3,3,1,2,2,2,4,2,1,2,2,3,2
2239,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,4,4,1,2,4,2,2,3,3,1,4,2,2,2,3,1,1,1,1,2,4,5,5,3,4
2240,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,4,3,4,4,4,4,4,4,3,5,2,1,3,3,2,3,2,2,2,4,4,4,5,5,5,4
2241,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,1,3,3,3,3,1,1,1,1,2,2,3,3,1,2,1,2,2,3,2,5,5,5,3,3
2242,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,4,3,3,3,3,3,2,2,2,3,1,2,3,3,1,2,3,2,2,3,2,2,4,4,4,3
2243,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,NA,1,3,3,3,3,3,3,3
2244,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,4,1,3,2,4,3,4,4,3,4,1,2,4,3,1,2,1,1,1,3,3,4,4,2,5,5
2245,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,2,2,2,1,4,NA,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,3,3,3,2,2
2246,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,4,3,4,4,3,3,3,2,3,4,1,1,4,4,2,3,3,2,2,2,3,4,4,4,4,4
2247,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,1,3,3,2,2,2,3,3,3,1,2,4,2,1,1,1,1,1,2,3,3,3,3,4,2
2248,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,1,3,3,3,3,3,1,1,1,4,1,3,2,2,1,1,2,1,5,2,3,5,3,3,3
2249,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,2,2,3,3,3,3,3,3,3,3,4,2,2,2,1,1,1,1,1,4,3,1,1,4,4,4
2250,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,5,3,3,3,3,3,3,3,3,3,5,1,1,1,2,2,1,1,5,1,1,1,5,5,5
2251,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,5,2,2
2252,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,3,3,2,2,2,1,1,1,3,1,1,2,1,1,1,2,2,1,1,5,1,1,5,4,5
2253,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2254,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,5,5,4,4,4,4,1,1,2,4,1,1,3,3,1,1,1,2,1,4,4,1,1,3,3,3
2255,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,2,3,2,3,3,2,2,3,3,2,1,2,2,2,2,2,1,2,3,3,3,3,3,3,3
2256,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,5,2,2,1,3,2,2,1,1,2,1,1,2,3,1,1,2,1,1,1,3,2,2,5,5,3
2257,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,2,1,5,4,4,4,5,3,1,5,1,1,3,4,1,5,5,3,3,3,5,1,3,5,3,5
2258,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,5,5,5,5,5,NA,5,NA,5,NA,1,1,5,5,5,5,5,3,3,5,5,NA,5,NA,NA,NA
2259,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,NA,NA,NA,NA,NA,NA,3,3,1,5,1,1,4,4,5,5,5,4,3,4,5,5,5,NA,NA,NA
2260,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,2,1
2261,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,4,2,3,3,NA,NA,2,4,3,4,1,1,2,3,3,3,3,2,2,4,3,4,4,NA,NA,NA
2262,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,4,4,4,4,4,4,3,3,3,3,2,2,4,4,4,4,4,3,5,4,5,3,5,NA,NA,NA
2263,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,2,4,2,3,3,3,3,4,2,1,1,3,4,2,3,2,3,3,4,3,3,4,5,4,3
2264,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1
2265,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,1,2,2,2,3,1,1,2,4,2,5,2,2,1,1,1,1,1,4,3,3,4,5,5,5
2266,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,2,2,2,1,5,5,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,3,3,3,2,1
2267,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,NA,NA,NA,NA,NA,NA,4,3,5,5,2,2,NA,NA,2,2,2,1,2,4,4,NA,NA,NA,NA,NA
2268,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2269,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1
2270,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1
2271,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,4,4,4,5,NA,5,4,4,5,5,1,1,2,2,3,2,1,2,3,3,3,5,5,4,3,2
2272,8,28,catholic,1,NA,0.800707080536275,5.76061292879427,3,3,3,3,2,3,1,1,2,5,1,2,2,2,1,1,1,1,1,5,5,3,4,5,5,5
2272,10,28,catholic,1,NA,0.800707080536275,5.76061292879427,3,3,3,3,2,2,3,4,2,4,1,5,3,3,1,1,1,1,2,5,1,2,5,5,4,4
2272,12,28,catholic,1,NA,0.800707080536275,5.76061292879427,3,1,3,3,3,1,2,2,2,2,3,3,1,3,1,1,3,1,1,3,3,3,3,3,3,3
2273,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,5,3,4,3,4,4,2,2,4,4,1,1,4,4,3,3,2,2,2,3,5,3,5,5,3,4
2274,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,NA,NA,NA,NA,NA,NA,1,1,1,1,3,3,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
2275,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,2,3,4,1,1,4,3,4,5,5,5,2,2,1,1,1,1,1,2,1,3,4,3,5,2
2276,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,4,5,3,5,5,3,5,5,3,4,1,1,3,3,1,4,4,2,3,3,2,4,5,3,3,3
2277,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,5,2,3,3,2,2,3,3,3,4,1,1,3,2,2,5,1,2,2,2,2,4,4,NA,NA,NA
2278,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,5,1,4,5,4,3,2,2,5,5,4,4,5,5,4,5,4,5,5,1,5,1,1,5,5,5
2279,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,NA,NA,NA,NA,NA,NA,2,1,3,3,3,1,NA,NA,4,3,2,2,2,3,3,NA,NA,NA,NA,NA
2280,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,NA,NA,NA,NA,NA,NA,4,5,5,5,1,1,NA,NA,NA,3,5,2,5,NA,NA,NA,NA,NA,NA,NA
2281,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2
2282,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,4,2,3,2,3,4,4,4,3,5,1,1,3,3,2,2,2,5,3,5,3,3,4,5,5,5
2283,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,3,3,2,3,2,1,1,2,2,1,2,2,2,2,3,3,1,1,4,3,3,4,5,2,3
2284,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,2,2,2,2,2,2,2,2,2,3,1,1,2,2,1,2,2,1,2,2,2,4,5,2,2,2
2285,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,2,2,2,2,2,2,2,1,3,3,4,4,1,1,2,3,1,2,1,1,2,2,2,4,4,4
2286,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA
2287,8,52,catholic,1,NA,3.6192395359931355,36.43334353552604,5,3,3,5,3,4,2,2,1,2,1,2,4,4,2,3,3,4,5,3,3,2,3,5,5,3
2287,10,52,catholic,1,NA,3.6192395359931355,36.43334353552604,4,3,4,4,3,3,5,5,1,3,1,1,3,3,2,1,2,1,2,3,3,3,4,5,1,3
2287,12,52,catholic,1,NA,3.6192395359931355,36.43334353552604,5,5,5,5,5,5,5,5,1,5,1,1,5,4,3,3,4,1,4,NA,NA,NA,NA,NA,NA,NA
2288,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,2,3,3,2,3,2,2,2,2,2,3,3,3,2,5,5,5,4,3,2,2,4,4,3,2,3
2289,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,3,3,3,4,4,1,2,1,3,1,1,2,2,NA,4,1,3,4,3,3,4,5,3,3,3
2290,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,1,3,3,NA,NA,3,NA,5,5,2,2,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,NA,NA,NA
2291,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,4,4,5,4,5,5,3,2,4,4,1,1,4,4,3,3,2,3,3,3,5,4,5,5,4,4
2292,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,3
2293,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,4,2,4,3,3,3,3,3,3,3,1,1,2,2,1,2,2,1,1,2,3,3,3,3,2,2
2294,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1
2295,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,5,3,4,5,5,5,4,3,5,5,1,1,3,3,2,1,2,2,4,1,5,3,5,NA,NA,NA
2296,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,NA,NA,NA,NA,NA,NA,2,2,4,3,1,1,3,3,3,3,3,1,1,5,5,NA,NA,NA,NA,NA
2297,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,2,3,3,3,2,1,1,3,3,1,1,2,2,1,1,1,1,1,3,3,4,5,3,3,2
2298,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,5,3,4,5,5,5,4,3,5,5,1,1,4,4,1,2,2,2,4,5,5,3,3,NA,NA,NA
2299,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,1,1,1,1,1,1,2,4,1,3,5,5,1,1,2,2,2,2,2,1,1,5,1,1,1,1
2300,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,3,3,3,3,3,2,3,4,5,1,1,3,3,2,3,2,2,4,3,2,3,5,3,2,4
2301,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,3,2,3,2,3,2,3,3,3,3,3,NA,2,2,2,2,2,2,2,2,2,3,4,3,3,2
2302,8,31,protestant,3,NA,1.0896139580199722,1.0179547158475066,4,2,3,2,3,3,3,2,4,4,1,1,2,2,3,2,4,2,2,2,4,5,5,2,2,3
2303,8,41,protestant,1,NA,0.4249838335800534,5.672785375121562,2,1,2,2,2,3,2,1,2,3,2,2,2,2,1,NA,1,2,2,2,1,1,2,2,2,2
2303,10,41,protestant,1,NA,0.4249838335800534,5.672785375121562,3,4,3,4,3,3,3,5,4,5,1,1,3,3,2,4,4,2,5,5,5,3,4,5,5,5
2303,11,41,protestant,1,NA,0.4249838335800534,5.672785375121562,5,4,5,5,5,5,5,5,5,5,1,1,3,2,3,2,3,2,1,5,5,3,3,5,5,5
2303,12,41,protestant,1,NA,0.4249838335800534,5.672785375121562,5,4,5,5,5,5,5,5,5,5,1,1,4,4,2,3,3,4,5,2,2,2,3,3,2,3
2304,8,41,protestant,1,NA,0.4249838335800534,5.672785375121562,2,1,3,2,2,2,2,1,4,4,1,1,2,2,1,2,1,1,1,2,2,4,5,4,2,2
2304,10,41,protestant,1,NA,0.4249838335800534,5.672785375121562,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,4,1,1,3,3,3,3,2,2,2
2304,11,41,protestant,1,NA,0.4249838335800534,5.672785375121562,3,3,3,3,3,3,4,4,4,4,1,1,3,3,2,2,2,1,1,5,1,3,3,3,3,3
2304,12,41,protestant,1,NA,0.4249838335800534,5.672785375121562,2,1,3,3,2,3,2,3,4,4,1,1,3,3,1,3,4,2,2,2,2,2,2,4,3,2
2305,8,41,protestant,1,NA,0.4249838335800534,5.672785375121562,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,5,1,1
2305,10,41,protestant,1,NA,0.4249838335800534,5.672785375121562,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,1,1
2305,11,41,protestant,1,NA,0.4249838335800534,5.672785375121562,3,5,1,1,5,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2305,12,41,protestant,1,NA,0.4249838335800534,5.672785375121562,3,2,3,3,3,4,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1
2306,8,19,protestant,3,1,NA,NA,3,4,2,4,2,2,2,1,4,2,4,2,4,3,2,1,1,1,2,5,5,5,5,5,5,5
2306,10,19,protestant,3,1,NA,NA,2,5,3,3,2,2,2,1,1,2,1,1,4,3,2,4,4,2,2,2,2,3,3,5,2,4
2306,11,19,protestant,3,1,NA,NA,4,5,4,4,4,4,2,2,2,2,3,3,5,5,5,4,5,3,3,1,1,4,4,3,NA,3
2306,12,19,protestant,3,1,NA,NA,4,5,4,5,4,5,3,3,3,5,1,4,4,4,5,5,5,3,3,5,5,4,4,5,5,5
2307,8,19,protestant,3,1,NA,NA,2,4,3,3,3,3,3,4,1,2,1,1,1,2,2,1,1,2,2,2,2,3,4,4,2,2
2307,10,19,protestant,3,1,NA,NA,4,5,4,4,4,4,5,5,2,3,1,1,3,4,2,2,2,2,4,4,4,5,5,3,3,2
2307,11,19,protestant,3,1,NA,NA,5,5,5,1,1,3,5,5,5,5,1,1,5,5,5,5,5,4,5,5,5,1,1,3,3,3
2307,12,19,protestant,3,1,NA,NA,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,4,5,4,5,3,3,3,3,3,3,3
2308,8,19,protestant,3,1,NA,NA,4,4,5,5,4,3,4,4,5,4,1,1,4,4,4,4,3,2,3,4,4,2,5,5,4,4
2308,10,19,protestant,3,1,NA,NA,5,4,3,4,3,3,3,2,2,4,2,2,3,3,2,3,2,1,1,3,3,5,5,5,5,5
2308,11,19,protestant,3,1,NA,NA,5,5,5,5,4,3,4,2,4,2,1,1,5,5,4,4,4,2,2,4,4,5,5,5,5,5
2308,12,19,protestant,3,1,NA,NA,5,4,5,5,4,4,3,3,3,3,4,4,5,5,3,4,4,3,3,5,5,4,5,5,5,4
2309,8,19,protestant,3,1,NA,NA,4,2,3,3,3,3,2,2,3,3,2,2,4,4,2,2,1,1,2,3,3,3,3,4,4,4
2309,10,19,protestant,3,1,NA,NA,2,2,4,2,3,3,4,4,4,3,1,2,4,4,1,3,1,2,2,4,4,3,3,4,4,4
2309,11,19,protestant,3,1,NA,NA,2,2,3,4,2,3,4,4,4,3,2,2,4,4,1,3,4,3,4,4,4,1,2,4,4,4
2309,12,19,protestant,3,1,NA,NA,2,2,3,3,3,3,3,3,4,2,2,2,3,3,4,3,3,3,3,4,4,1,2,4,4,4
2310,8,19,protestant,3,1,NA,NA,3,3,3,3,3,2,3,3,2,5,4,4,3,4,1,1,1,2,2,3,3,3,4,2,2,3
2310,10,19,protestant,3,1,NA,NA,3,3,3,3,3,3,3,3,4,5,3,3,4,4,2,2,2,2,1,3,5,1,3,5,3,5
2310,11,19,protestant,3,1,NA,NA,5,5,NA,5,5,NA,3,5,1,1,2,2,5,5,3,3,5,2,3,5,5,3,5,5,1,5
2310,12,19,protestant,3,1,NA,NA,5,5,5,5,5,5,5,5,5,5,1,1,5,5,4,4,5,3,3,5,5,2,5,5,1,1
2311,8,19,protestant,3,1,NA,NA,1,5,5,5,3,5,5,2,2,5,1,1,5,4,4,3,1,4,4,5,5,3,5,5,5,5
2311,10,19,protestant,3,1,NA,NA,2,3,1,3,3,3,3,1,2,1,1,2,3,2,2,4,3,4,3,1,2,4,5,1,1,1
2311,11,19,protestant,3,1,NA,NA,5,5,5,5,4,4,3,2,4,3,2,3,5,5,3,3,2,3,3,1,1,5,5,5,5,5
2311,12,19,protestant,3,1,NA,NA,2,5,3,3,4,4,2,2,3,3,3,5,3,4,3,2,5,3,3,3,3,5,5,5,5,5
2312,8,19,protestant,3,1,NA,NA,4,3,4,4,3,3,2,1,3,4,2,2,5,4,2,5,2,1,2,4,3,3,4,4,4,4
2312,10,19,protestant,3,1,NA,NA,3,3,3,3,2,2,3,3,1,5,1,1,5,5,1,3,3,1,1,3,3,5,5,5,5,5
2312,11,19,protestant,3,1,NA,NA,5,5,5,5,3,3,4,4,4,5,1,1,4,4,1,2,4,1,5,5,5,3,4,5,5,5
2312,12,19,protestant,3,1,NA,NA,4,4,4,4,4,NA,3,3,3,3,1,4,4,4,5,4,3,2,4,4,4,2,2,4,4,4
2313,8,19,protestant,3,1,NA,NA,5,5,4,5,4,4,5,4,5,5,1,1,5,5,3,5,5,5,4,5,5,3,5,4,2,3
2313,10,19,protestant,3,1,NA,NA,5,4,4,4,3,4,3,4,3,5,2,2,4,4,2,5,4,3,3,3,4,4,5,5,5,4
2313,11,19,protestant,3,1,NA,NA,5,4,5,5,5,5,4,4,4,5,1,1,4,4,2,2,4,2,4,3,5,3,5,5,5,4
2313,12,19,protestant,3,1,NA,NA,4,4,4,4,4,4,3,4,3,4,2,2,3,3,2,4,2,1,2,4,4,4,5,5,5,2
2314,8,5,catholic,1,NA,0.44666497133562677,8.235893072459568,3,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,2,1,1
2314,11,5,catholic,1,NA,0.44666497133562677,8.235893072459568,4,4,3,3,2,2,3,1,3,5,1,1,4,4,1,1,2,1,5,5,2,2,4,NA,NA,NA
2315,8,5,catholic,1,NA,1.0562155611731343,8.347453153172808,2,1,3,1,1,1,1,1,1,1,1,1,3,3,2,2,1,1,1,5,5,3,3,3,5,1
2315,10,5,catholic,1,NA,1.0562155611731343,8.347453153172808,1,2,1,1,1,1,5,1,5,1,1,5,1,1,1,1,1,1,1,1,1,1,5,5,1,1
2316,8,5,catholic,1,NA,1.0562155611731343,8.347453153172808,1,2,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,3,3,4,3
2316,11,5,catholic,1,NA,1.0562155611731343,8.347453153172808,4,3,3,NA,NA,NA,3,5,4,5,1,1,4,4,2,1,3,1,2,5,5,NA,2,NA,NA,NA
2317,8,5,catholic,1,NA,1.0562155611731343,8.347453153172808,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,NA,3,3,1,1,1
2318,8,5,catholic,1,NA,1.0562155611731343,8.347453153172808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2319,8,5,catholic,1,NA,0.44666497133562677,8.235893072459568,5,5,5,5,5,5,1,1,2,5,1,1,5,4,3,3,3,1,2,1,4,1,1,5,5,5
2319,11,5,catholic,1,NA,0.44666497133562677,8.235893072459568,2,5,4,5,3,3,3,5,1,4,1,1,5,5,5,5,5,4,5,4,3,1,2,5,5,5
2320,8,5,catholic,1,NA,0.44666497133562677,8.235893072459568,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,3,2,2
2320,11,5,catholic,1,NA,0.44666497133562677,8.235893072459568,2,1,1,3,2,2,4,4,4,5,2,2,3,3,1,1,1,1,1,5,5,1,1,NA,NA,NA
2321,8,5,catholic,1,NA,1.0562155611731343,8.347453153172808,2,1,4,2,3,2,3,3,1,3,1,1,1,1,1,1,2,1,1,5,5,4,2,5,5,3
2322,8,5,catholic,1,NA,1.0562155611731343,8.347453153172808,3,3,3,4,5,5,1,5,2,3,1,1,2,4,1,1,1,1,1,5,5,4,5,5,5,4
2323,8,5,catholic,1,NA,1.0562155611731343,8.347453153172808,3,3,4,3,3,3,2,3,3,4,1,1,5,5,3,1,5,4,3,3,3,3,3,3,3,3
2324,8,5,catholic,1,NA,1.0562155611731343,8.347453153172808,2,1,2,2,2,2,2,2,3,3,3,2,1,1,1,1,2,1,1,4,3,3,4,5,2,4
2325,8,40,protestant,1,NA,2.008601518266207,5.814941936677508,4,4,3,3,4,4,2,2,2,2,2,3,3,NA,2,2,2,3,3,4,4,4,4,3,3,4
2326,8,40,protestant,1,NA,2.008601518266207,5.814941936677508,1,2,2,2,2,2,1,1,1,3,1,2,2,1,1,2,1,2,2,2,3,4,4,3,3,3
2327,8,55,protestant,3,NA,10.001448509505039,3.057919082699401,1,1,2,2,2,2,3,2,1,2,1,1,2,2,2,1,1,2,2,2,2,1,2,3,3,2
2327,10,55,protestant,3,NA,10.001448509505039,3.057919082699401,3,3,3,2,2,3,2,2,2,2,3,3,3,3,2,2,2,1,2,3,4,3,3,3,3,4
2327,11,55,protestant,3,NA,10.001448509505039,3.057919082699401,5,5,5,5,5,5,2,5,4,5,1,1,5,5,2,2,3,2,3,5,5,5,5,3,5,NA
2327,12,55,protestant,3,NA,10.001448509505039,3.057919082699401,5,5,5,5,5,5,4,5,4,5,1,1,5,5,2,5,2,2,3,5,5,2,2,4,5,5
2328,8,55,protestant,3,NA,10.96817600331497,4.325125512354054,4,4,3,4,4,4,3,4,5,5,3,1,3,3,5,3,2,2,2,3,4,3,5,5,5,5
